name_train,name_test,maximum_accuracy_train,maximum_accuracy_test,random_samples,sample_size,n_alternatives,model,lambda,function,beta_a,beta_b
train_1.csv,test_1.csv,66.84,66.79,30,10000,3,logit,0.28867513459481287,linear,1,1
train_2.csv,test_2.csv,67.47,67.48,30,10000,3,logit,0.28867513459481287,linear,1,1
train_3.csv,test_3.csv,67.57,67.54,30,10000,3,logit,0.28867513459481287,linear,1,1
train_4.csv,test_4.csv,67.26,67.45,30,10000,3,logit,0.28867513459481287,linear,1,1
train_5.csv,test_5.csv,66.9,67.71,30,10000,3,logit,0.28867513459481287,linear,1,1
train_6.csv,test_6.csv,68.15,67.66,30,10000,3,logit,0.28867513459481287,linear,1,1
train_7.csv,test_7.csv,67.8,66.78,30,10000,3,logit,0.28867513459481287,linear,1,1
train_8.csv,test_8.csv,67.46,67.82,30,10000,3,logit,0.28867513459481287,linear,1,1
train_9.csv,test_9.csv,66.73,66.9,30,10000,3,logit,0.28867513459481287,linear,1,1
train_10.csv,test_10.csv,67.33,67.63,30,10000,3,logit,0.28867513459481287,linear,1,1
train_11.csv,test_11.csv,67.47,67.14,30,10000,3,logit,0.28867513459481287,linear,1,1
train_12.csv,test_12.csv,67.14,67.43,30,10000,3,logit,0.28867513459481287,linear,1,1
train_13.csv,test_13.csv,68.1,67.52,30,10000,3,logit,0.28867513459481287,linear,1,1
train_14.csv,test_14.csv,67.2,67.69,30,10000,3,logit,0.28867513459481287,linear,1,1
train_15.csv,test_15.csv,67.46,67.65,30,10000,3,logit,0.28867513459481287,linear,1,1
train_16.csv,test_16.csv,68.09,67.2,30,10000,3,logit,0.28867513459481287,linear,1,1
train_17.csv,test_17.csv,66.88,67.55,30,10000,3,logit,0.28867513459481287,linear,1,1
train_18.csv,test_18.csv,67.26,67.3,30,10000,3,logit,0.28867513459481287,linear,1,1
train_19.csv,test_19.csv,67.76,66.89,30,10000,3,logit,0.28867513459481287,linear,1,1
train_20.csv,test_20.csv,66.98,67.46,30,10000,3,logit,0.28867513459481287,linear,1,1
train_21.csv,test_21.csv,67.63,67.39,30,10000,3,logit,0.28867513459481287,linear,1,1
train_22.csv,test_22.csv,66.89,67.85,30,10000,3,logit,0.28867513459481287,linear,1,1
train_23.csv,test_23.csv,67.47,68.2,30,10000,3,logit,0.28867513459481287,linear,1,1
train_24.csv,test_24.csv,67.66,66.83,30,10000,3,logit,0.28867513459481287,linear,1,1
train_25.csv,test_25.csv,67.06,67.74,30,10000,3,logit,0.28867513459481287,linear,1,1
train_26.csv,test_26.csv,67.53,67.73,30,10000,3,logit,0.28867513459481287,linear,1,1
train_27.csv,test_27.csv,67.47,67.59,30,10000,3,logit,0.28867513459481287,linear,1,1
train_28.csv,test_28.csv,67.48,67.51,30,10000,3,logit,0.28867513459481287,linear,1,1
train_29.csv,test_29.csv,67.77,67.25,30,10000,3,logit,0.28867513459481287,linear,1,1
train_30.csv,test_30.csv,67.74,67.49,30,10000,3,logit,0.28867513459481287,linear,1,1
train_31.csv,test_31.csv,76.97,77.47,30,10000,3,logit,0.28867513459481287,linear,1,2
train_32.csv,test_32.csv,76.94,76.79,30,10000,3,logit,0.28867513459481287,linear,1,2
train_33.csv,test_33.csv,77.4,77.57,30,10000,3,logit,0.28867513459481287,linear,1,2
train_34.csv,test_34.csv,76.96,76.31,30,10000,3,logit,0.28867513459481287,linear,1,2
train_35.csv,test_35.csv,77.1,76.89,30,10000,3,logit,0.28867513459481287,linear,1,2
train_36.csv,test_36.csv,77.28,77.23,30,10000,3,logit,0.28867513459481287,linear,1,2
train_37.csv,test_37.csv,76.55,77.44,30,10000,3,logit,0.28867513459481287,linear,1,2
train_38.csv,test_38.csv,77.05,77.43,30,10000,3,logit,0.28867513459481287,linear,1,2
train_39.csv,test_39.csv,77.61,77.64,30,10000,3,logit,0.28867513459481287,linear,1,2
train_40.csv,test_40.csv,75.86,76.81,30,10000,3,logit,0.28867513459481287,linear,1,2
train_41.csv,test_41.csv,77.36,76.9,30,10000,3,logit,0.28867513459481287,linear,1,2
train_42.csv,test_42.csv,76.98,76.79,30,10000,3,logit,0.28867513459481287,linear,1,2
train_43.csv,test_43.csv,77.11,77.53,30,10000,3,logit,0.28867513459481287,linear,1,2
train_44.csv,test_44.csv,77.48,77.07,30,10000,3,logit,0.28867513459481287,linear,1,2
train_45.csv,test_45.csv,76.91,77.56,30,10000,3,logit,0.28867513459481287,linear,1,2
train_46.csv,test_46.csv,76.82,77.2,30,10000,3,logit,0.28867513459481287,linear,1,2
train_47.csv,test_47.csv,76.71,76.04,30,10000,3,logit,0.28867513459481287,linear,1,2
train_48.csv,test_48.csv,77.32,76.68,30,10000,3,logit,0.28867513459481287,linear,1,2
train_49.csv,test_49.csv,76.74,76.72,30,10000,3,logit,0.28867513459481287,linear,1,2
train_50.csv,test_50.csv,77.04,77.52,30,10000,3,logit,0.28867513459481287,linear,1,2
train_51.csv,test_51.csv,76.57,77.3,30,10000,3,logit,0.28867513459481287,linear,1,2
train_52.csv,test_52.csv,77.29,77.45,30,10000,3,logit,0.28867513459481287,linear,1,2
train_53.csv,test_53.csv,77.24,77.32,30,10000,3,logit,0.28867513459481287,linear,1,2
train_54.csv,test_54.csv,76.39,77.48,30,10000,3,logit,0.28867513459481287,linear,1,2
train_55.csv,test_55.csv,77.34,77.61,30,10000,3,logit,0.28867513459481287,linear,1,2
train_56.csv,test_56.csv,77.61,77.31,30,10000,3,logit,0.28867513459481287,linear,1,2
train_57.csv,test_57.csv,77.47,77.02,30,10000,3,logit,0.28867513459481287,linear,1,2
train_58.csv,test_58.csv,78.33,76.38,30,10000,3,logit,0.28867513459481287,linear,1,2
train_59.csv,test_59.csv,76.98,76.19,30,10000,3,logit,0.28867513459481287,linear,1,2
train_60.csv,test_60.csv,77.42,76.8,30,10000,3,logit,0.28867513459481287,linear,1,2
train_61.csv,test_61.csv,63.33,62.07,30,10000,3,logit,0.28867513459481287,linear,1,0.5
train_62.csv,test_62.csv,63.01,62.15,30,10000,3,logit,0.28867513459481287,linear,1,0.5
train_63.csv,test_63.csv,62.75,63.37,30,10000,3,logit,0.28867513459481287,linear,1,0.5
train_64.csv,test_64.csv,63.19,62.35,30,10000,3,logit,0.28867513459481287,linear,1,0.5
train_65.csv,test_65.csv,62.73,62.61,30,10000,3,logit,0.28867513459481287,linear,1,0.5
train_66.csv,test_66.csv,62.49,62.1,30,10000,3,logit,0.28867513459481287,linear,1,0.5
